Cell	ImmClassifier_prediction
cell_38928	L:unconvT:gdT
cell_38932	L:T:CD4:EM
cell_38933	L:B
cell_38945	L:NK
cell_38946	L:unconvT:MAIT
cell_38948	L:T:CD8:EM
cell_38951	L:T:CD4:EM
cell_38957	L:unconvT:gdT
cell_38958	L:unconvT:gdT
cell_38963	L:T:CD8:EMRA
cell_38967	L:NK
cell_38982	L:B
cell_38985	L:T:CD8:EM
cell_38992	L:T:CD4:TRM
cell_38996	L:T:CD8:EM
cell_39001	L:T:CD8:CM
cell_39002	M:Mega
cell_39005	L:NK
cell_39006	L:T:CD8:EM
cell_39013	L:T:CD8:EM
cell_39015	L:T:CD8:CM
cell_39019	L:NK
cell_39042	L:unconvT:gdT
cell_39043	L:T:CD8:EM
cell_39044	L:unconvT:gdT
cell_39066	M:Mega
cell_39076	L:unconvT:MAIT
cell_39086	L:T:CD8:EM
cell_39094	L:T:CD4:Naive
cell_39096	L:T:CD8:CM
cell_39099	L:T:CD4:Treg
cell_39116	L:T:CD8:EM
cell_39118	L:T:CD4:Treg
cell_39122	L:T:CD4:TRM
cell_39125	L:T:CD4:EM
cell_39134	L:T:CD4:TRM
cell_39135	L:unconvT:gdT
cell_39147	L:T:CD8:EM
cell_39164	L:T:CD4:EM
cell_39165	L:T:CD8:EM
cell_39167	L:T:CD8:EM
cell_39171	L:T:CD8:EM
cell_39185	L:unconvT:gdT
cell_39194	L:T:CD4:TRM
cell_39199	L:T:CD4:EM
cell_39224	L:T:CD4:EM
cell_39229	L:NK
cell_39231	L:T:CD4:EM
cell_39239	L:T:CD4:TRM
cell_39240	L:T:CD4:TRM
cell_39244	L:T:CD8:EM
cell_39246	L:T:CD4:EM
cell_39252	L:T:CD4:EM
cell_39255	L:T:CD4:EM
cell_39266	L:B
cell_39274	L:unconvT:gdT
cell_39282	L:T:CD8:EM
cell_39283	L:T:CD8:CM
cell_39284	L:NK
cell_39288	L:unconvT:MAIT
cell_39292	L:T:CD8:EM
cell_39301	L:unconvT:gdT
cell_39317	L:NK
cell_39321	L:T:CD4:TRM
cell_39322	L:T:CD8:CM
cell_39326	L:T:CD8:EM
cell_39329	L:T:CD8:EM
cell_39331	L:T:CD8:EMRA
cell_39334	L:NK
cell_39337	L:T:CD8:EM
cell_39339	L:T:CD8:EM
cell_39342	L:T:CD4:EM
cell_39344	L:T:CD4:EM
cell_39346	L:NK
cell_39352	L:unconvT:gdT
cell_39380	L:T:CD4:EM
cell_39386	L:T:CD4:TRM
cell_39389	L:T:CD8:EM
cell_39405	L:T:CD4:Treg
cell_39406	L:T:CD8:EM
cell_39410	L:T:CD4:Treg
cell_39411	L:T:CD4:EM
cell_39414	L:T:CD4:EM
cell_39421	L:T:CD4:Naive
cell_39426	L:T:CD4:Naive
cell_39428	L:B
cell_39429	L:T:CD4:EM
cell_39438	L:unconvT:gdT
cell_39441	L:unconvT:gdT
cell_39446	L:T:CD4:EM
cell_39449	L:T:CD4:EM
cell_39452	L:T:CD4:Naive
cell_39454	L:T:CD8:EM
cell_39456	L:unconvT:MAIT
cell_39478	L:T:CD8:EM
cell_39483	L:T:CD8:EM
cell_39489	L:B
cell_39490	L:unconvT:gdT
cell_39495	L:unconvT:gdT
cell_39504	L:NK
cell_39509	L:T:CD8:EM
cell_39527	L:T:CD4:TRM
cell_39533	L:T:CD4:Tfh
cell_39538	L:T:CD8:CM
cell_39548	L:T:CD4:EM
cell_39555	L:T:CD8:EM
cell_39557	L:T:CD4:TRM
cell_39561	L:T:CD4:EM
cell_39562	L:NK
cell_39575	L:B
cell_39589	L:T:CD8:EM
cell_39602	L:T:CD8:Naive
cell_39604	L:T:CD8:EM
cell_39612	L:T:CD8:EM
cell_39617	L:T:CD8:EM
cell_39624	L:T:CD4:EM
cell_39628	L:unconvT:gdT
cell_39635	L:unconvT:gdT
cell_39656	L:T:CD8:CM
cell_39662	L:T:CD4:TRM
cell_39672	L:T:CD4:TRM
cell_39683	L:T:CD4:EM
cell_39685	L:T:CD8:EM
cell_39692	L:T:CD8:EM
cell_39702	L:T:CD8:EMRA
cell_39709	L:B
cell_39710	L:NK
cell_39715	L:unconvT:MAIT
cell_39716	L:T:CD4:EM
cell_39717	L:T:CD8:EM
cell_39723	L:T:CD8:EMRA
cell_39739	L:T:CD4:Treg
cell_39742	L:T:CD4:TRM
cell_39746	L:T:CD4:TRM
cell_39747	L:T:CD4:Treg
cell_39751	L:T:CD4:TRM
cell_39760	L:unconvT:gdT
cell_39764	L:unconvT:gdT
cell_39771	L:T:CD8:EM
cell_39772	L:T:CD8:EM
cell_39776	L:unconvT:gdT
cell_39782	L:unconvT:MAIT
cell_39784	L:T:CD8:EM
cell_39793	L:T:CD4:EM
cell_39794	L:T:CD8:EM
cell_39798	L:T:CD8:EM
cell_39810	L:NK
cell_39816	L:T:CD4:Naive
cell_39819	L:T:CD8:EM
cell_39820	L:T:CD8:CM
cell_39823	L:T:CD8:TRM
cell_39826	L:B
cell_39829	L:NK
cell_39833	L:unconvT:MAIT
cell_39846	L:T:CD8:EM
cell_39859	L:T:CD8:EM
cell_39862	L:T:CD4:TRM
cell_39864	L:T:CD8:EM
cell_39872	M:Mast
cell_39880	L:NK
cell_39881	L:unconvT:MAIT
cell_39885	L:unconvT:MAIT
cell_39889	L:B
cell_39892	L:unconvT:gdT
cell_39894	L:unconvT:gdT
cell_39903	L:T:CD8:EMRA
cell_39905	L:T:CD8:EM
cell_39914	L:T:CD8:EM
cell_39918	L:T:CD4:TRM
cell_39922	L:T:CD8:EM
cell_39933	L:unconvT:MAIT
cell_39950	L:NK
cell_39966	L:B
cell_39969	L:T:CD8:CM
cell_39972	L:T:CD8:EM
cell_39981	L:T:CD4:TRM
cell_40005	L:T:CD4:EM
cell_40008	L:unconvT:gdT
cell_40010	L:unconvT:gdT
cell_40011	L:unconvT:MAIT
cell_40014	L:unconvT:gdT
cell_38344	L:B:PC
cell_38468	L:B:PC
cell_38484	L:B:PC
cell_38663	L:B:PC
cell_38698	L:B:PC
cell_38716	L:B:PC
cell_38856	L:B
cell_38956	L:B:PC
cell_39143	L:B:PC
cell_39296	L:B:PC
cell_39364	L:B
cell_39436	L:B
cell_39517	L:B:PC
cell_39964	L:B
cell_38127	L:T:CD8:Ex
cell_38197	L:B:PC
cell_38340	L:B
cell_38457	L:B
cell_38550	L:B
cell_38655	L:B:PC
cell_38660	L:B:PC
cell_38813	L:B:PC
cell_38938	L:B:PC
cell_39012	L:B
cell_39119	L:B:PC
cell_39241	M:cDC
cell_39529	L:B
cell_39556	L:B
cell_39667	L:B
cell_39827	L:B
cell_39856	L:B:PC
cell_39857	L:B
cell_38927	L:B:PC
cell_39065	L:unconvT:gdT
cell_39370	L:NK
cell_39866	M:Mega
cell_38099	L:T:CD8:EM
cell_38190	L:NK
cell_38199	L:T:CD4:TRM
cell_38267	L:unconvT:MAIT
cell_38351	L:T:CD4:Treg
cell_38580	L:T:CD4:Treg
cell_38598	L:T:CD4:Tfh
cell_38601	L:NK
cell_38652	L:T:CD8:EM
cell_38708	L:T:CD8:EM
cell_38824	L:T:CD8:TRM
cell_38867	L:T:CD8:EMRA
cell_38964	L:unconvT:gdT
cell_39060	L:unconvT:gdT
cell_39113	L:T:CD8:EM
cell_39161	L:T:CD8:EM
cell_39323	L:T:CD8:EM
cell_39481	L:T:CD8:EM
cell_39528	L:unconvT:gdT
cell_39558	L:T:CD8:EMRA
cell_39670	L:T:CD8:EM
cell_39686	L:T:CD8:EM
cell_39695	L:T:CD4:Treg
cell_39705	L:unconvT:MAIT
cell_39708	L:T:CD4:Treg
cell_39762	L:T:CD8:EM
cell_39765	L:T:CD8:EMRA
cell_39956	L:T:CD8:EM
cell_38057	L:NK
cell_38074	L:T:CD8:EMRA
cell_38113	L:NK
cell_38121	L:NK
cell_38128	L:NK
cell_38132	L:NK
cell_38138	L:NK
cell_38164	L:NK
cell_38181	L:NK
cell_38196	M:Mega
cell_38212	L:NK
cell_38236	L:T:CD8:EMRA
cell_38275	L:NK
cell_38278	L:NK
cell_38308	L:NK
cell_38324	L:T:CD8:EM
cell_38367	L:NK
cell_38406	L:NK
cell_38428	L:T:CD8:EMRA
cell_38434	L:T:CD8:EMRA
cell_38463	L:NK
cell_38476	L:NK
cell_38501	L:NK
cell_38530	L:T:CD8:EMRA
cell_38567	L:NK
cell_38606	L:T:CD8:EMRA
cell_38610	L:NK
cell_38657	L:NK
cell_38690	L:NK
cell_38763	L:T:CD8:EMRA
cell_38764	L:T:CD8:EMRA
cell_38768	L:NK
cell_38818	L:T:CD8:EMRA
cell_38842	L:NK
cell_38869	L:T:CD8:EMRA
cell_38895	L:NK
cell_38897	L:NK
cell_38949	L:NK
cell_38962	L:T:CD8:EMRA
cell_38965	L:NK
cell_38990	L:NK
cell_39054	L:NK
cell_39064	L:NK
cell_39092	L:NK
cell_39233	L:NK
cell_39273	L:NK
cell_39285	L:NK
cell_39319	L:NK
cell_39320	L:NK
cell_39354	L:NK
cell_39372	L:NK
cell_39473	L:NK
cell_39474	L:NK
cell_39511	L:NK
cell_39544	L:NK
cell_39559	L:NK
cell_39576	L:NK
cell_39577	L:NK
cell_39583	L:NK
cell_39587	L:NK
cell_39647	L:NK
cell_39649	L:NK
cell_39703	L:NK
cell_39741	L:NK
cell_39750	L:NK
cell_39766	L:NK
cell_39767	L:NK
cell_39778	L:NK
cell_39792	L:NK
cell_39824	L:NK
cell_39844	L:NK
cell_39967	L:NK
cell_39971	L:NK
cell_38401	L:T:CD4:Naive
cell_38573	L:T:CD4:EM
cell_38825	L:T:CD4:TRM
cell_38977	L:T:CD4:TRM
cell_39031	L:T:CD4:TRM
cell_39061	L:T:CD4:Treg
cell_39069	L:T:CD4:Tfh
cell_39152	L:T:CD8:EM
cell_39207	L:T:CD8:EM
cell_39302	L:T:CD8:EM
cell_39616	L:T:CD8:Naive
cell_39674	L:T:CD4:EM
cell_39689	L:T:CD4:EM
cell_38059	L:T:CD4:Tfh
cell_38124	L:T:CD4:CM
cell_38202	L:T:CD4:EM
cell_38274	M:Mega
cell_38441	L:T:CD4:Treg
cell_38497	L:B
cell_38559	L:T:CD4:Treg
cell_38560	L:T:CD8:EM
cell_38624	L:T:CD4:Treg
cell_38634	L:T:CD4:Treg
cell_38755	L:T:CD4:TRM
cell_38765	L:T:CD4:EM
cell_38924	L:T:CD4:EM
cell_38994	L:T:CD4:TRM
cell_39035	L:T:CD4:EM
cell_39046	L:T:CD4:Naive
cell_39078	L:B
cell_39172	L:T:CD4:EM
cell_39206	L:T:CD4:TRM
cell_39324	L:T:CD4:Naive
cell_39360	L:T:CD4:TRM
cell_39378	L:T:CD4:Treg
cell_39391	L:T:CD4:EM
cell_39392	L:T:CD4:Treg
cell_39401	L:B
cell_39404	L:T:CD4:Tfh
cell_39477	L:T:CD4:Treg
cell_39507	L:T:CD4:EM
cell_39516	L:T:CD4:Treg
cell_39537	L:T:CD4:EM
cell_39550	L:T:CD4:Treg
cell_39728	L:T:CD4:EM
cell_39893	L:T:CD4:Treg
cell_39937	L:T:CD4:Treg
cell_39942	L:T:CD4:EM
cell_39944	L:T:CD4:TRM
cell_39975	L:T:CD4:EM
cell_38072	M:Mono:Mac
cell_38210	M:pDC
cell_38242	M:Mono:Mac
cell_38243	M:Mono:Mac
cell_38257	M:Neu
cell_38284	M:Neu
cell_38408	M:Mono:Mac
cell_38410	M:pDC
cell_38420	M:Mono:Mac
cell_38618	M:pDC
cell_38780	M:Mono:mDC
cell_38799	M:Mono:Mac
cell_38811	M:Mono:mDC
cell_38905	M:Mono:Mac
cell_38911	M:Mono:Mac
cell_38939	M:Mono:Mac
cell_38955	M:Mono:Mac
cell_38966	M:Mono:Mac
cell_39062	M:Mono:Mac
cell_39068	M:pDC
cell_39070	M:Mono:mDC
cell_39154	M:Mono:Mac
cell_39332	M:Mono:Mac
cell_39333	M:Mono:Mac
cell_39335	M:Mono:Mac
cell_39398	M:Mono:mDC
cell_39448	M:Mono:mDC
cell_39468	M:Mono:mDC
cell_39480	M:Neu
cell_39543	M:Mono:Mac
cell_39571	M:Mono:Mac
cell_39599	M:pDC
cell_39601	M:Mono:Mac
cell_39754	M:Mono:Mac
cell_39842	M:pDC
cell_39869	CD34
cell_39919	M:Mono:mDC
cell_39979	M:Mono:Mac
cell_38139	M:Mono:Mac
cell_38192	M:Mono:Mac
cell_38611	M:Mono:Mac
cell_39196	M:pDC
cell_39657	M:Mono:Mac
cell_38563	M:Mono:Mac
cell_38630	M:Mono:Mac
cell_38642	M:Mono:Mac
cell_38730	M:Mono:Mac
cell_39136	M:Mono:Mac
cell_39188	M:Mono:Mac
cell_39658	M:Mono:Mac
cell_39684	M:Mono:Mac
cell_39796	M:Mono:mDC
cell_38118	M:Mono:Mac
cell_38362	M:Mono:Mac
cell_38365	M:Mono:Mac
cell_38378	M:Mono:Mac
cell_38554	M:pDC
cell_38641	M:Mono:Mac
cell_38871	M:Mono:Mac
cell_38978	M:Mono:Mac
cell_39287	M:Mono:Mac
cell_39309	M:Mono:mDC
cell_39425	M:Mono:Mac
cell_38055	M:Neu
cell_38123	M:Neu
cell_38171	M:Neu
cell_38277	M:Neu
cell_38325	M:Neu
cell_38450	M:Neu
cell_38462	M:Neu
cell_38505	M:Neu
cell_38743	M:Neu
cell_38757	M:Neu
cell_38829	M:Neu
cell_39050	M:Neu
cell_39073	M:Neu
cell_39213	M:Neu
cell_39216	M:Neu
cell_39258	M:Neu
cell_39263	M:Neu
cell_39443	M:Neu
cell_39463	M:Neu
cell_39502	M:Neu
cell_39609	M:Neu
cell_39714	M:Neu
cell_39817	M:Neu
cell_39940	M:Neu
cell_39795	L:NK
cell_38213	M:Mast
cell_38249	M:Mast
cell_38302	M:Mast
cell_38315	M:Mast
cell_38336	M:Mast
cell_38455	M:Mast
cell_38518	M:Mast
cell_38557	M:Mast
cell_38627	M:Mast
cell_38647	M:Mast
cell_38651	M:Mast
cell_38683	M:Mast
cell_38693	M:Mast
cell_38735	M:Mast
cell_38745	M:Mast
cell_38904	M:Mast
cell_38991	M:Mast
cell_39028	M:Mast
cell_39087	M:Mast
cell_39150	M:Mast
cell_39169	M:Mast
cell_39304	M:Mast
cell_39385	M:Mast
cell_39413	M:Mast
cell_39524	M:Mast
cell_39730	M:Mast
cell_39753	M:Mast
cell_39800	M:Mast
cell_39953	M:Mast
cell_39984	M:Mast
cell_40015	M:Mast
cell_39217	M:Neu
cell_39242	M:Neu
cell_39600	M:Neu
cell_39631	M:Ery
cell_38391	M:Mono:Mac
cell_38440	M:Mono:Mac
cell_39269	M:Mono:Mac
cell_39367	M:Mono:Mac
cell_39523	M:Mono:Mac
cell_38102	M:Neu
cell_38684	M:Neu
cell_38240	L:T:CD4:EM
cell_38974	L:T:CD8:EM
cell_39638	L:T:CD4:TRM
cell_38081	L:T:CD8:EM
cell_38279	M:Mast
cell_38298	M:Mast
cell_38409	L:NK
cell_38456	M:Mast
cell_38605	M:Mast
cell_38608	L:B
cell_38621	M:Mast
cell_38787	L:B:PC
cell_38849	M:Mast
cell_38968	M:Mega
cell_39267	M:Mega
cell_39384	L:T:CD4:TRM
cell_39439	M:Mast
cell_39453	L:T:CD4:TRM
cell_39457	L:T:CD4:TRM
cell_39644	M:Mast
cell_39694	L:T:CD4:Treg
cell_39733	M:Mast
cell_39774	L:T:CD4:TRM
cell_39886	M:Mega
cell_39902	M:Mast
cell_39992	L:B:PC
cell_38658	L:T:CD4:Naive
cell_39063	L:T:CD4:EM
cell_38583	M:pDC
cell_39204	M:Mono:Mac
cell_38830	L:NK
cell_39632	L:NK
cell_38343	L:unconvT:MAIT
cell_39758	L:T:CD8:TRM
cell_38076	L:B
cell_38942	L:B
cell_39123	L:B
cell_39930	L:B
cell_39166	L:unconvT:MAIT
cell_39265	L:T:CD8:EM
cell_40106	L:T:CD4:EM
cell_40216	M:Mast
cell_40323	L:T:CD8:EM
cell_40337	L:T:CD4:CM
cell_40439	L:T:CD4:Naive
cell_40627	L:T:CD4:CM
cell_40659	L:T:CD8:EM
cell_40704	L:T:CD4:Naive
cell_40840	L:B
cell_40853	L:T:CD4:Naive
cell_40870	L:T:CD4:Naive
cell_40928	L:T:CD4:Treg
cell_41012	L:T:CD8:Naive
cell_41053	L:T:CD4:Naive
cell_41103	L:T:CD8:Naive
cell_41145	L:T:CD4:Naive
cell_41452	L:T:CD4:Naive
cell_41510	L:unconvT:gdT
cell_41518	L:T:CD4:Naive
cell_41537	L:T:CD4:Treg
cell_41549	L:NK
cell_41562	L:T:CD4:EM
cell_41607	L:T:CD4:EM
cell_40021	L:T:CD4:Naive
cell_40023	L:T:CD8:EM
cell_40032	L:T:CD4:EM
cell_40055	L:T:CD4:Naive
cell_40068	L:T:CD4:EM
cell_40069	L:T:CD8:CM
cell_40070	L:T:CD4:EM
cell_40100	L:T:CD4:EM
cell_40104	L:T:CD4:EM
cell_40109	L:T:CD4:Treg
cell_40113	L:T:CD4:EM
cell_40129	L:T:CD4:CM
cell_40131	L:T:CD4:EM
cell_40134	L:T:CD4:Treg
cell_40135	L:unconvT:gdT
cell_40167	L:T:CD4:Naive
cell_40171	L:T:CD4:EM
cell_40203	L:T:CD4:EM
cell_40210	L:T:CD4:EM
cell_40217	L:T:CD4:EM
cell_40219	L:T:CD4:EM
cell_40231	L:T:CD4:CM
cell_40242	L:T:CD4:EM
cell_40248	L:T:CD4:Naive
cell_40256	L:T:CD4:Naive
cell_40262	L:T:CD4:Treg
cell_40264	L:T:CD4:EM
cell_40265	L:T:CD4:EM
cell_40296	L:T:CD4:EM
cell_40304	L:T:CD4:Naive
cell_40307	L:T:CD4:EM
cell_40311	L:T:CD8:Naive
cell_40313	L:T:CD4:Naive
cell_40327	L:T:CD4:Naive
cell_40331	L:T:CD4:EM
cell_40338	L:T:CD4:EM
cell_40348	L:T:CD4:CM
cell_40353	L:T:CD4:EM
cell_40398	L:T:CD4:EM
cell_40407	L:T:CD4:EM
cell_40419	L:T:CD4:TRM
cell_40428	L:T:CD4:Naive
cell_40435	L:T:CD4:EM
cell_40450	L:T:CD4:Naive
cell_40459	L:T:CD4:EM
cell_40464	L:T:CD4:Naive
cell_40482	L:T:CD4:EM
cell_40483	L:T:CD4:Naive
cell_40490	L:T:CD4:Naive
cell_40495	L:T:CD4:EM
cell_40535	L:T:CD4:Naive
cell_40540	L:T:CD4:Naive
cell_40547	L:T:CD4:Naive
cell_40548	L:T:CD4:Naive
cell_40570	L:T:CD4:Naive
cell_40573	L:T:CD4:EM
cell_40583	L:T:CD4:CM
cell_40603	L:T:CD4:EM
cell_40617	L:T:CD4:Naive
cell_40623	L:B
cell_40630	L:T:CD4:EM
cell_40644	L:T:CD4:EM
cell_40646	L:T:CD4:EM
cell_40647	L:T:CD4:EM
cell_40653	L:T:CD4:EM
cell_40661	L:T:CD4:Naive
cell_40666	L:T:CD4:Naive
cell_40682	L:T:CD4:Naive
cell_40702	L:B
cell_40716	L:T:CD4:Naive
cell_40723	L:T:CD4:Naive
cell_40726	L:T:CD4:Naive
cell_40737	L:T:CD4:EM
cell_40745	L:T:CD4:Naive
cell_40754	L:T:CD4:Naive
cell_40755	L:T:CD4:Treg
cell_40765	L:T:CD4:TRM
cell_40772	L:T:CD4:Tfh
cell_40779	L:T:CD4:EM
cell_40790	L:T:CD4:Naive
cell_40794	L:T:CD4:Naive
cell_40805	L:T:CD4:Naive
cell_40823	L:T:CD8:CM
cell_40841	L:T:CD4:EM
cell_40852	L:T:CD4:EM
cell_40855	L:T:CD4:Treg
cell_40860	L:T:CD4:Treg
cell_40875	L:T:CD4:EM
cell_40881	L:T:CD4:Naive
cell_40914	L:T:CD8:EM
cell_40916	L:T:CD4:TRM
cell_40917	L:T:CD4:EM
cell_40930	L:T:CD4:Naive
cell_40934	L:T:CD4:Naive
cell_40935	L:T:CD4:Naive
cell_40946	L:T:CD4:TRM
cell_40950	L:B
cell_40964	L:T:CD4:CM
cell_40978	L:T:CD4:CM
cell_41033	L:T:CD4:EM
cell_41036	L:T:CD4:Naive
cell_41049	L:T:CD4:EM
cell_41062	L:T:CD4:Treg
cell_41063	L:T:CD4:EM
cell_41094	L:T:CD4:Naive
cell_41097	L:B
cell_41120	L:T:CD4:Naive
cell_41129	L:T:CD8:CM
cell_41147	L:T:CD4:EM
cell_41154	L:T:CD4:TRM
cell_41160	L:T:CD4:EM
cell_41163	L:T:CD4:EM
cell_41183	L:T:CD8:CM
cell_41194	L:unconvT:MAIT
cell_41202	L:T:CD4:EM
cell_41222	L:T:CD4:Treg
cell_41224	L:T:CD8:EM
cell_41232	L:T:CD4:Naive
cell_41234	L:T:CD8:CM
cell_41250	L:T:CD4:EM
cell_41251	L:T:CD4:Naive
cell_41260	L:T:CD4:EM
cell_41267	L:T:CD4:Treg
cell_41294	L:B
cell_41299	L:T:CD4:Naive
cell_41301	L:T:CD8:EM
cell_41306	L:T:CD8:CM
cell_41311	L:T:CD4:TRM
cell_41315	L:T:CD4:EM
cell_41316	L:T:CD4:EM
cell_41320	L:T:CD4:Naive
cell_41324	L:T:CD4:CM
cell_41339	L:T:CD4:Naive
cell_41345	L:T:CD4:EM
cell_41361	L:T:CD8:CM
cell_41381	L:T:CD4:Naive
cell_41385	L:T:CD8:CM
cell_41393	L:T:CD4:Naive
cell_41397	L:T:CD4:TRM
cell_41404	L:T:CD4:EM
cell_41405	L:T:CD4:Naive
cell_41406	L:T:CD4:Naive
cell_41407	L:T:CD4:Naive
cell_41418	L:T:CD4:Treg
cell_41420	L:T:CD4:Naive
cell_41434	L:T:CD4:Naive
cell_41439	L:T:CD4:EM
cell_41455	L:T:CD4:Treg
cell_41463	L:T:CD4:Naive
cell_41486	L:T:CD4:EM
cell_41498	L:T:CD4:Treg
cell_41504	L:T:CD4:Treg
cell_41568	L:T:CD4:EM
cell_41569	M:Ery
cell_41579	L:T:CD8:EM
cell_41590	L:T:CD4:EM
cell_41596	L:T:CD4:Treg
cell_41642	L:T:CD4:Naive
cell_41646	L:T:CD4:EM
cell_41662	L:T:CD4:Naive
cell_41669	L:T:CD4:Naive
cell_41680	L:T:CD4:EM
cell_41703	L:T:CD4:Naive
cell_41705	L:T:CD4:EM
cell_41709	L:T:CD4:Treg
cell_41710	L:T:CD4:Naive
cell_41723	L:T:CD4:Naive
cell_40145	L:T:CD4:TRM
cell_40155	L:T:CD4:EM
cell_40187	L:T:CD8:EM
cell_40247	L:T:CD4:EM
cell_40254	L:T:CD4:EM
cell_40261	L:NK
cell_40275	L:T:CD4:Naive
cell_40277	L:T:CD4:TRM
cell_40286	L:T:CD4:EM
cell_40295	L:T:CD4:EM
cell_40326	L:B
cell_40346	L:T:CD4:Naive
cell_40349	L:T:CD4:EM
cell_40390	L:T:CD4:TRM
cell_40392	L:T:CD8:EM
cell_40395	L:T:CD4:Naive
cell_40444	L:T:CD4:TRM
cell_40474	L:T:CD4:TRM
cell_40485	L:T:CD4:TRM
cell_40499	L:T:CD4:Treg
cell_40503	L:T:CD4:Naive
cell_40513	L:unconvT:gdT
cell_40519	L:T:CD4:TRM
cell_40556	L:unconvT:gdT
cell_40599	L:T:CD4:EM
cell_40640	L:T:CD8:EM
cell_40660	L:T:CD8:EM
cell_40694	L:T:CD8:Naive
cell_40714	L:T:CD8:Naive
cell_40730	L:T:CD4:EM
cell_40753	L:T:CD4:EM
cell_40774	L:T:CD4:Naive
cell_40912	L:T:CD8:EM
cell_40954	L:T:CD4:Naive
cell_40963	L:T:CD4:EM
cell_40973	L:T:CD4:Naive
cell_40977	L:T:CD4:Treg
cell_41001	L:T:CD4:EM
cell_41030	L:T:CD4:EM
cell_41038	L:T:CD4:EM
cell_41058	L:T:CD8:EM
cell_41061	L:T:CD4:EM
cell_41082	L:T:CD4:EM
cell_41089	L:T:CD4:EM
cell_41091	L:T:CD4:EM
cell_41100	L:T:CD4:Naive
cell_41128	L:T:CD8:EM
cell_41131	L:T:CD4:TRM
cell_41152	L:T:CD4:Naive
cell_41205	L:T:CD4:CM
cell_41230	L:T:CD4:Naive
cell_41242	L:T:CD4:EM
cell_41279	L:T:CD4:EM
cell_41323	L:B
cell_41370	L:T:CD4:TRM
cell_41380	L:unconvT:gdT
cell_41386	L:T:CD4:TRM
cell_41425	L:T:CD8:EM
cell_41440	L:T:CD4:TRM
cell_41454	L:T:CD4:TRM
cell_41458	L:T:CD4:TRM
cell_41475	L:unconvT:gdT
cell_41497	L:T:CD8:EM
cell_41509	L:T:CD8:EM
cell_41521	L:T:CD8:CM
cell_41524	L:T:CD4:Naive
cell_41538	L:T:CD4:Naive
cell_41551	L:NK
cell_41597	L:unconvT:gdT
cell_41712	L:unconvT:gdT
cell_40022	L:NK
cell_40027	L:NK
cell_40034	L:NK
cell_40049	L:NK
cell_40050	L:NK
cell_40054	L:NK
cell_40060	L:NK
cell_40071	L:NK
cell_40079	L:NK
cell_40086	L:T:CD8:EMRA
cell_40093	L:NK
cell_40099	L:NK
cell_40105	L:NK
cell_40157	L:NK
cell_40299	L:NK
cell_40306	L:T:CD4:EM
cell_40312	L:NK
cell_40368	L:NK
cell_40380	L:NK
cell_40427	L:NK
cell_40433	L:NK
cell_40454	L:NK
cell_40473	L:NK
cell_40479	L:NK
cell_40510	L:NK
cell_40526	L:NK
cell_40530	L:NK
cell_40538	L:NK
cell_40555	L:T:CD8:EMRA
cell_40562	L:NK
cell_40580	L:NK
cell_40584	L:T:CD8:EMRA
cell_40585	L:T:CD8:EMRA
cell_40614	L:NK
cell_40626	L:T:CD8:EMRA
cell_40643	L:NK
cell_40648	L:NK
cell_40665	L:NK
cell_40693	L:NK
cell_40710	L:NK
cell_40743	L:T:CD8:EMRA
cell_40744	L:NK
cell_40747	L:NK
cell_40786	L:NK
cell_40787	L:NK
cell_40846	L:NK
cell_40848	L:NK
cell_40856	L:NK
cell_40876	L:unconvT:MAIT
cell_40896	L:NK
cell_40926	L:NK
cell_40931	L:NK
cell_40942	L:NK
cell_40961	L:NK
cell_40970	L:NK
cell_40983	L:NK
cell_40988	L:NK
cell_41004	L:NK
cell_41008	L:NK
cell_41024	L:NK
cell_41066	L:NK
cell_41072	L:NK
cell_41105	L:NK
cell_41112	L:NK
cell_41157	L:NK
cell_41158	L:NK
cell_41171	L:NK
cell_41200	L:T:CD8:EMRA
cell_41215	L:NK
cell_41262	L:NK
cell_41268	L:NK
cell_41274	L:NK
cell_41302	L:NK
cell_41304	L:NK
cell_41354	L:NK
cell_41376	L:NK
cell_41379	L:NK
cell_41391	L:NK
cell_41411	L:NK
cell_41412	L:NK
cell_41460	L:NK
cell_41477	L:NK
cell_41490	L:NK
cell_41513	L:NK
cell_41522	L:NK
cell_41531	L:NK
cell_41541	L:NK
cell_41582	L:NK
cell_41587	L:NK
cell_41598	L:NK
cell_41600	L:NK
cell_41613	L:T:CD8:EM
cell_41648	L:NK
cell_41657	L:NK
cell_41658	L:NK
cell_41685	L:NK
cell_41696	L:T:CD8:EM
cell_41719	L:NK
cell_41720	L:NK
cell_40035	L:unconvT:gdT
cell_40041	L:unconvT:gdT
cell_40042	L:unconvT:MAIT
cell_40043	L:unconvT:gdT
cell_40047	L:T:CD8:EM
cell_40058	L:T:CD4:Treg
cell_40061	L:T:CD4:EM
cell_40063	L:T:CD4:EM
cell_40065	L:T:CD4:Treg
cell_40083	L:unconvT:gdT
cell_40084	L:T:CD4:Naive
cell_40094	L:T:CD4:TRM
cell_40095	L:T:CD4:EM
cell_40102	L:unconvT:gdT
cell_40107	L:T:CD8:EM
cell_40115	L:T:CD4:Naive
cell_40116	L:T:CD8:EM
cell_40120	L:T:CD8:EM
cell_40121	L:unconvT:gdT
cell_40124	L:T:CD4:Tfh
cell_40126	L:T:CD4:TRM
cell_40128	L:T:CD8:CM
