Cell	ImmClassifier_prediction
HNSCC5_p3_HNSCC5_P3_G07	M:Eos
HNSCC5_p3_HNSCC5_P3_A04	L:T:CD4:Treg
HNSCC5_p3_HNSCC5_P3_D06	M:cDC
HNSCC6_p13_hnscc6_p13_A06	CD34
HNSCC6_p13_hnscc6_p13_C03	L:B:PC
HNSCC6_p13_hnscc6_p13_G12	CD34
HNSCC6_p13_hnscc6_p13_G06	CD34
HNSCC6_p13_hnscc6_p13_C06	CD34
HNSCC6_p13_hnscc6_p13_E03	CD34
HNSCC6_p13_hnscc6_p13_F11	CD34
HNSCC6_p13_hnscc6_p13_A11	L:B:PC
HNSCC6_p13_hnscc6_p13_E08	CD34
HNSCC6_p13_hnscc6_p13_F08	L:B:PC
HNSCC6_p13_hnscc6_p13_G08	L:B:PC
HNSCC6_p13_hnscc6_p13_D05	CD34
HNSCC6_p13_hnscc6_p13_A05	L:B:PC
HNSCC6_p13_hnscc6_p13_G03	L:B:PC
HNSCC6_p13_hnscc6_p13_B05	L:B:PC
HNSCC6_p13_hnscc6_p13_H11	CD34
HNSCC6_p13_hnscc6_p13_B12	M:Ery
HNSCC6_p13_hnscc6_p13_G02	L:B:PC
HNSCC6_p13_hnscc6_p13_C11	CD34
HNSCC6_p13_hnscc6_p13_C12	CD34
HNSCC6_p13_hnscc6_p13_B07	CD34
HNSCC6_p13_hnscc6_p13_A10	CD34
HNSCC6_p13_hnscc6_p13_C04	L:B:PC
HNSCC6_p13_hnscc6_p13_G11	L:B:PC
HNSCC6_p13_hnscc6_p13_C09	CD34
HNSCC6_p13_hnscc6_p13_A07	CD34
HNSCC6_p13_hnscc6_p13_D08	CD34
HNSCC6_p13_hnscc6_p13_F04	CD34
HNSCC6_p13_hnscc6_p13_E05	L:B:PC
HNSCC5_p11_p12_hnscc5_p11_p12_F08	L:NK
HNSCC5_p11_p12_hnscc5_p11_p12_D11	L:NK
HNSCC5_p11_p12_hnscc5_p11_p12_E09	M:Mono:mDC
HNSCC5_p11_p12_hnscc5_p11_p12_D01	L:T:CD8:EM
HNSCC5_p11_p12_hnscc5_p11_p12_E12	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_G03	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_A04	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_C11	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_E08	L:T:CD4:EM
HNSCC5_p11_p12_hnscc5_p11_p12_G12	L:NK
HNSCC5_p11_p12_hnscc5_p11_p12_G07	L:T:CD8:TRM
HNSCC5_p11_p12_hnscc5_p11_p12_B12	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_C10	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_A01	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_E11	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_D09	M:pDC
HNSCC5_p11_p12_hnscc5_p11_p12_H01	M:cDC
HNSCC5_p11_p12_hnscc5_p11_p12_C03	L:T:CD8:TRM
HNSCC5_p11_p12_hnscc5_p11_p12_C07	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_H07	L:T:CD8:TRM
HNSCC5_p11_p12_hnscc5_p11_p12_E04	L:T:CD4:Ex
HNSCC5_p11_p12_hnscc5_p11_p12_B04	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_C08	L:T:CD4:Ex
HNSCC5_p11_p12_hnscc5_p11_p12_E07	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_F05	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_H05	L:T:CD8:EMRA
HNSCC5_p11_p12_hnscc5_p11_p12_G05	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_B02	M:Neu
HNSCC5_p11_p12_hnscc5_p11_p12_F10	L:T:CD4:EM
HNSCC5_p11_p12_hnscc5_p11_p12_A10	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_D05	L:T:CD8:TRM
HNSCC5_p11_p12_hnscc5_p11_p12_A05	L:T:CD8:EM
HNSCC5_p11_p12_hnscc5_p11_p12_G09	L:NK
HNSCC5_p11_p12_hnscc5_p11_p12_C06	L:T:CD8:EM
HNSCC5_p11_p12_hnscc5_p11_p12_F09	L:T:CD8:TRM
HNSCC5_p11_p12_hnscc5_p11_p12_F11	M:Mono:mDC
HNSCC5_p11_p12_hnscc5_p11_p12_H09	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_H11	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_E05	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_G11	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_H10	M:pDC
HNSCC5_p11_p12_hnscc5_p11_p12_H06	L:T:CD4:Treg
HNSCC5_p11_p12_hnscc5_p11_p12_H04	L:T:CD8:EMRA
HNSCC5_p11_p12_hnscc5_p11_p12_G02	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_C02	L:T:CD8:EMRA
HNSCC5_p11_p12_hnscc5_p11_p12_C09	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_D07	M:Neu
HNSCC5_p11_p12_hnscc5_p11_p12_B05	L:T:CD8:EM
HNSCC5_p11_p12_hnscc5_p11_p12_D10	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_G01	L:T:CD4:TRM
HNSCC5_p11_p12_hnscc5_p11_p12_B10	L:T:CD8:EMRA
HNSCC5_p11_p12_hnscc5_p11_p12_E06	M:Neu
HNSCC5_p11_p12_hnscc5_p11_p12_A02	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_B06	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_A12	M:Mast
HNSCC5_p11_p12_hnscc5_p11_p12_E03	M:Mono:mDC
HNSCC7_p8_HNSCC7_P8_D05	L:T:CD4:TRM
HNSCC7_p8_HNSCC7_P8_A06	L:T:CD4:Treg
HNSCC7_p8_HNSCC7_P8_E01	L:T:CD4:Treg
HNSCC7_p8_HNSCC7_P8_G01	L:B:PC
HNSCC7_p8_HNSCC7_P8_B05	L:B:PC
HNSCC7_p8_HNSCC7_P8_B06	L:T:CD4:Treg
HNSCC7_p8_HNSCC7_P8_A09	M:Neu
HNSCC6_p14_hnscc6_p14_G04	L:T:CD4:Naive
HNSCC6_p14_hnscc6_p14_H05	M:Mast
HNSCC6_p14_hnscc6_p14_H09	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_F08	CD34
HNSCC6_p14_hnscc6_p14_E07	CD34
HNSCC6_p14_hnscc6_p14_E11	CD34
HNSCC6_p14_hnscc6_p14_G08	CD34
HNSCC6_p14_hnscc6_p14_G07	L:B
HNSCC6_p14_hnscc6_p14_G02	L:T:CD4:Naive
HNSCC6_p14_hnscc6_p14_F11	M:cDC
HNSCC6_p14_hnscc6_p14_H11	CD34
HNSCC6_p14_hnscc6_p14_G12	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_E02	L:T:CD4:Naive
HNSCC6_p14_hnscc6_p14_H02	L:T:CD4:Ex
HNSCC6_p14_hnscc6_p14_H06	CD34
HNSCC6_p14_hnscc6_p14_E12	M:Mast
HNSCC6_p14_hnscc6_p14_F04	M:Mast
HNSCC6_p14_hnscc6_p14_G11	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_E05	L:T:CD4:Ex
HNSCC6_p14_hnscc6_p14_H10	CD34
HNSCC6_p14_hnscc6_p14_H03	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_E04	CD34
HNSCC6_p14_hnscc6_p14_G01	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_E06	CD34
HNSCC6_p14_hnscc6_p14_F06	CD34
HNSCC6_p14_hnscc6_p14_G10	L:T:CD4:Naive
HNSCC6_p14_hnscc6_p14_H08	M:cDC
HNSCC6_p14_hnscc6_p14_G06	L:B
HNSCC6_p14_hnscc6_p14_F01	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_F10	CD34
HNSCC6_p14_hnscc6_p14_E01	CD34
HNSCC6_p14_hnscc6_p14_E08	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_H01	CD34
HNSCC6_p14_hnscc6_p14_H07	CD34
HNSCC6_p14_hnscc6_p14_F09	L:T:CD4:TRM
HNSCC6_p14_hnscc6_p14_E03	CD34
HNSCC6_p14_hnscc6_p14_E09	CD34
HNSCC6_p14_hnscc6_p14_G09	CD34
HNSCC5_p9_HNSCC5_P9_B10	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_G01	L:T:CD4:TRM
HNSCC5_p9_HNSCC5_P9_F07	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_D01	M:Mast
HNSCC5_p9_HNSCC5_P9_D08	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_A10	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_D03	M:cDC
HNSCC5_p9_HNSCC5_P9_F06	M:Mast
HNSCC5_p9_HNSCC5_P9_B11	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_H03	CD34
HNSCC5_p9_HNSCC5_P9_H10	L:B
HNSCC5_p9_HNSCC5_P9_B06	M:cDC
HNSCC5_p9_HNSCC5_P9_A02	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_G04	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_A06	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_B07	CD34
HNSCC5_p9_HNSCC5_P9_A03	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_G07	M:cDC
HNSCC5_p9_HNSCC5_P9_H11	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_D11	M:Mast
HNSCC5_p9_HNSCC5_P9_D04	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_G11	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_G09	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_D10	M:cDC
HNSCC5_p9_HNSCC5_P9_F01	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_E09	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_B09	CD34
HNSCC5_p9_HNSCC5_P9_E10	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_F10	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_D02	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_E04	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_A05	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_A08	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_C10	L:T:CD4:Ex
HNSCC5_p9_HNSCC5_P9_G02	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_F12	L:T:CD4:Ex
HNSCC5_p9_HNSCC5_P9_A09	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_C11	M:cDC
HNSCC5_p9_HNSCC5_P9_G06	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_H06	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_C02	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_D05	M:cDC
HNSCC5_p9_HNSCC5_P9_C07	L:B:PC
HNSCC5_p9_HNSCC5_P9_F09	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_A07	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_F03	M:cDC
HNSCC5_p9_HNSCC5_P9_C12	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_H12	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_E08	L:T:CD4:Treg
HNSCC5_p9_HNSCC5_P9_C03	M:cDC
HNSCC5_p9_HNSCC5_P9_E11	M:Mast
HNSCC5_p9_HNSCC5_P9_B08	L:B:PC
HNSCC5_p9_HNSCC5_P9_H08	M:Mono:mDC
HNSCC5_p9_HNSCC5_P9_E02	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_F03	M:cDC
HNSCC5_p14_HNSCC5_P14_LN_E06	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_E02	L:B
HNSCC5_p14_HNSCC5_P14_LN_A08	L:B
HNSCC5_p14_HNSCC5_P14_LN_A09	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_D04	L:B
HNSCC5_p14_HNSCC5_P14_LN_H01	L:B:PC
HNSCC5_p14_HNSCC5_P14_LN_C03	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_E08	M:cDC
HNSCC5_p14_HNSCC5_P14_LN_H02	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_F11	M:pDC
HNSCC5_p14_HNSCC5_P14_LN_D05	L:B:PC
HNSCC5_p14_HNSCC5_P14_LN_H11	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_F02	L:B
HNSCC5_p14_HNSCC5_P14_LN_D07	L:B
HNSCC5_p14_HNSCC5_P14_LN_G08	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_G06	L:B
HNSCC5_p14_HNSCC5_P14_LN_D03	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_C05	L:B
HNSCC5_p14_HNSCC5_P14_LN_G11	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_D01	M:cDC
HNSCC5_p14_HNSCC5_P14_LN_E04	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_G07	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_C01	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_G05	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_H03	L:B
HNSCC5_p14_HNSCC5_P14_LN_A04	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_H06	L:B
HNSCC5_p14_HNSCC5_P14_LN_C06	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_B09	L:T:CD4:TRM
HNSCC5_p14_HNSCC5_P14_LN_B11	L:B:PC
HNSCC5_p14_HNSCC5_P14_LN_A03	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_C09	L:B
HNSCC5_p14_HNSCC5_P14_LN_A05	L:B:PC
HNSCC5_p14_HNSCC5_P14_LN_A10	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_B05	L:B:PC
HNSCC5_p14_HNSCC5_P14_LN_H05	L:B
HNSCC5_p14_HNSCC5_P14_LN_G09	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_B06	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_B04	L:B
HNSCC5_p14_HNSCC5_P14_LN_E10	L:B:PC
HNSCC5_p14_HNSCC5_P14_LN_G03	M:pDC
HNSCC5_p14_HNSCC5_P14_LN_A12	L:B
HNSCC5_p14_HNSCC5_P14_LN_F07	M:cDC
HNSCC5_p14_HNSCC5_P14_LN_D08	L:B
HNSCC5_p14_HNSCC5_P14_LN_B07	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_G02	L:B
HNSCC5_p14_HNSCC5_P14_LN_C08	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_E07	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_E09	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_D12	L:B
HNSCC5_p14_HNSCC5_P14_LN_B01	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_E03	L:B
HNSCC5_p14_HNSCC5_P14_LN_A07	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_B10	L:B
HNSCC5_p14_HNSCC5_P14_LN_F01	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_F05	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_D10	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_H07	L:T:CD4:Treg
HNSCC5_p14_HNSCC5_P14_LN_E12	L:B
HNSCC8_1ant_HNSCC8_1ant_F06	L:T:CD8:EM
HNSCC8_1ant_HNSCC8_1ant_H01	L:B
HNSCC8_1ant_HNSCC8_1ant_B03	M:Mast
HNSCC8_1ant_HNSCC8_1ant_E03	M:Mast
HNSCC8_1ant_HNSCC8_1ant_B01	M:Mast
HNSCC8_1ant_HNSCC8_1ant_E01	L:B
HNSCC8_1ant_HNSCC8_1ant_B04	L:B
HNSCC8_1ant_HNSCC8_1ant_A09	L:B
HNSCC8_1ant_HNSCC8_1ant_F04	L:B:PC
HNSCC8_1ant_HNSCC8_1ant_G11	L:B
HNSCC8_1ant_HNSCC8_1ant_C07	M:Neu
HNSCC8_1ant_HNSCC8_1ant_C05	M:Mast
HNSCC8_1ant_HNSCC8_1ant_C09	L:B
HNSCC8_1ant_HNSCC8_1ant_G04	L:B
HNSCC8_1ant_HNSCC8_1ant_F05	L:T:CD4:Treg
HNSCC8_1ant_HNSCC8_1ant_D02	L:B:PC
HNSCC8_1ant_HNSCC8_1ant_A04	L:B
HNSCC8_1ant_HNSCC8_1ant_C03	L:B:PC
HNSCC8_1ant_HNSCC8_1ant_C12	M:Mast
HNSCC8_1ant_HNSCC8_1ant_G02	M:cDC
HNSCC8_1ant_HNSCC8_1ant_A06	L:B:PC
HNSCC8_1ant_HNSCC8_1ant_E08	M:Mast
HNSCC8_1ant_HNSCC8_1ant_B09	L:T:CD4:Treg
HNSCC8_1ant_HNSCC8_1ant_C10	M:pDC
HNSCC8_1ant_HNSCC8_1ant_H03	L:B:PC
HNSCC8_1ant_HNSCC8_1ant_B07	L:T:CD4:Treg
HNSCC8_1ant_HNSCC8_1ant_C06	L:B
HNSCC8_1ant_HNSCC8_1ant_E05	L:B
HNSCC8_1ant_HNSCC8_1ant_A07	M:Mast
HNSCC8_1ant_HNSCC8_1ant_C04	L:B
HNSCC8_1ant_HNSCC8_1ant_B06	M:Mast
HNSCC8_1ant_HNSCC8_1ant_E04	M:cDC
HNSCC8_1ant_HNSCC8_1ant_E10	L:T:CD8:TRM
HNSCC8_1ant_HNSCC8_1ant_F12	M:Mast
HNSCC8_1ant_HNSCC8_1ant_D03	M:Mast
HNSCC8_1ant_HNSCC8_1ant_D09	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_E09	M:Mast
HNSCC8_RLN_HNSCC8_RLNI_C11	L:T:CD8:CM
HNSCC8_RLN_HNSCC8_RLNI_F01	L:B
HNSCC8_RLN_HNSCC8_RLNI_D05	L:B
HNSCC8_RLN_HNSCC8_RLNI_G05	L:B
HNSCC8_RLN_HNSCC8_RLNI_D02	L:T:CD4:EM
HNSCC8_RLN_HNSCC8_RLNI_C09	L:T:CD4:EM
HNSCC8_RLN_HNSCC8_RLNI_B07	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_A04	L:B
HNSCC8_RLN_HNSCC8_RLNI_D06	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_G08	L:B
HNSCC8_RLN_HNSCC8_RLNI_F10	M:cDC
HNSCC8_RLN_HNSCC8_RLNI_E12	L:B
HNSCC8_RLN_HNSCC8_RLNI_E11	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_D01	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_E02	L:B
HNSCC8_RLN_HNSCC8_RLNI_H12	M:Eos
HNSCC8_RLN_HNSCC8_RLNI_C08	L:B
HNSCC8_RLN_HNSCC8_RLNI_H05	M:pDC
HNSCC8_RLN_HNSCC8_RLNI_D07	CD34
HNSCC8_RLN_HNSCC8_RLNI_D08	L:T:CD4:Naive
HNSCC8_RLN_HNSCC8_RLNI_A09	L:T:CD4:EM
HNSCC8_RLN_HNSCC8_RLNI_C01	L:T:CD4:EM
HNSCC8_RLN_HNSCC8_RLNI_B02	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_H11	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_F07	L:B
HNSCC8_RLN_HNSCC8_RLNI_A03	L:B
HNSCC8_RLN_HNSCC8_RLNI_C07	L:B
HNSCC8_RLN_HNSCC8_RLNI_H08	L:B
HNSCC8_RLN_HNSCC8_RLNI_D04	M:pDC
HNSCC8_RLN_HNSCC8_RLNI_E01	L:B
HNSCC8_RLN_HNSCC8_RLNI_D10	L:B
HNSCC8_RLN_HNSCC8_RLNI_G02	L:T:CD4:Ex
HNSCC8_RLN_HNSCC8_RLNI_F08	M:cDC
HNSCC8_RLN_HNSCC8_RLNI_H07	L:T:CD8:CM
HNSCC8_RLN_HNSCC8_RLNI_H02	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_E08	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_E07	M:Mast
HNSCC8_RLN_HNSCC8_RLNI_B05	L:B
HNSCC8_RLN_HNSCC8_RLNI_C05	L:T:CD4:Naive
HNSCC8_RLN_HNSCC8_RLNI_F04	M:cDC
HNSCC8_RLN_HNSCC8_RLNI_F12	L:T:CD4:Ex
HNSCC8_RLN_HNSCC8_RLNI_B09	L:B
HNSCC8_RLN_HNSCC8_RLNI_G03	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_C02	M:cDC
HNSCC8_RLN_HNSCC8_RLNI_C12	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_B08	L:T:CD4:Ex
HNSCC8_RLN_HNSCC8_RLNI_H01	L:B
HNSCC8_RLN_HNSCC8_RLNI_E03	L:B
HNSCC8_RLN_HNSCC8_RLNI_B12	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_C06	L:B
HNSCC8_RLN_HNSCC8_RLNI_F06	L:T:CD4:EM
HNSCC8_RLN_HNSCC8_RLNI_A11	L:B
HNSCC8_RLN_HNSCC8_RLNI_E10	L:B
HNSCC8_RLN_HNSCC8_RLNI_H06	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_B11	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_G12	L:B
HNSCC8_RLN_HNSCC8_RLNI_D09	L:B
HNSCC8_RLN_HNSCC8_RLNI_F03	L:B
HNSCC8_RLN_HNSCC8_RLNI_A02	M:pDC
HNSCC8_RLN_HNSCC8_RLNI_H10	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_A07	L:T:CD8:TRM
HNSCC8_RLN_HNSCC8_RLNI_C04	L:B:PC
HNSCC8_RLN_HNSCC8_RLNI_B06	L:T:CD4:Ex
HNSCC8_RLN_HNSCC8_RLNI_E04	L:T:CD4:Treg
HNSCC8_RLN_HNSCC8_RLNI_A10	L:T:CD4:TRM
HNSCC8_RLN_HNSCC8_RLNI_H09	L:B
HNSCC8_RLN_HNSCC8_RLNI_G04	L:T:CD4:TRM
HNSCC6_p14_hnscc6_p14_A06	CD34
HNSCC6_p14_hnscc6_p14_B08	L:B:PC
HNSCC6_p14_hnscc6_p14_A04	CD34
HNSCC6_p14_hnscc6_p14_A05	CD34
HNSCC6_p14_hnscc6_p14_A02	CD34
HNSCC6_p14_hnscc6_p14_C11	M:cDC
HNSCC6_p14_hnscc6_p14_B04	CD34
HNSCC6_p14_hnscc6_p14_A12	M:Eos
HNSCC6_p14_hnscc6_p14_C06	M:cDC
HNSCC6_p14_hnscc6_p14_C05	CD34
HNSCC6_p14_hnscc6_p14_C12	CD34
HNSCC6_p14_hnscc6_p14_B03	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_C03	CD34
HNSCC6_p14_hnscc6_p14_C01	M:cDC
HNSCC6_p14_hnscc6_p14_C07	L:B:PC
HNSCC6_p14_hnscc6_p14_A10	L:B
HNSCC6_p14_hnscc6_p14_B12	CD34
HNSCC6_p14_hnscc6_p14_A03	M:cDC
HNSCC6_p14_hnscc6_p14_C10	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_D02	M:pDC
HNSCC6_p14_hnscc6_p14_C02	L:B
HNSCC6_p14_hnscc6_p14_D07	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_B06	M:Mast
HNSCC6_p14_hnscc6_p14_D05	CD34
HNSCC6_p14_hnscc6_p14_B01	CD34
HNSCC6_p14_hnscc6_p14_D12	CD34
HNSCC6_p14_hnscc6_p14_A07	CD34
HNSCC6_p14_hnscc6_p14_D11	M:Mast
HNSCC6_p14_hnscc6_p14_B09	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_B02	CD34
HNSCC6_p14_hnscc6_p14_B11	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_D04	CD34
HNSCC6_p14_hnscc6_p14_A01	CD34
HNSCC6_p14_hnscc6_p14_D10	L:B:PC
HNSCC6_p14_hnscc6_p14_A08	L:T:CD4:Treg
HNSCC6_p14_hnscc6_p14_D09	M:Mast
HNSCC6_p14_hnscc6_p14_A09	CD34
HNSCC6_p14_hnscc6_p14_D08	CD34
HNSCC6_p14_hnscc6_p14_A11	M:Mast
HNSCC6_p14_hnscc6_p14_B07	L:B
HNSCC5_p5_P5_C07	M:Mono:mDC
HNSCC5_p5_P5_C03	M:Mast
HNSCC5_p5_P5_H06	CD34
HNSCC5_p5_P5_B05	CD34
HNSCC5_p5_P5_G09	M:Mono:mDC
HNSCC5_p5_P5_F07	M:Mono:mDC
HNSCC5_p5_P5_G12	M:Mono:mDC
HNSCC5_p5_P5_F04	L:T:CD4:TRM
HNSCC5_p5_P5_G03	M:Mast
HNSCC5_p5_P5_E08	L:T:CD4:TRM
HNSCC5_p5_P5_A09	M:Mono:mDC
HNSCC5_p5_P5_E11	L:T:CD4:Treg
HNSCC5_p5_P5_F08	L:B
HNSCC5_p5_P5_E07	M:Mono:mDC
HNSCC5_p5_P5_F05	L:T:CD4:Treg
HNSCC5_p5_P5_C12	M:Mast
HNSCC5_p5_P5_F11	CD34
HNSCC5_p5_P5_A02	M:Mast
HNSCC5_p5_P5_B03	CD34
HNSCC5_p5_P5_E04	L:T:CD4:Treg
HNSCC5_p5_P5_E05	CD34
HNSCC5_p5_P5_H05	CD34
HNSCC5_p5_P5_F10	M:Mast
HNSCC5_p5_P5_E06	M:Mast
HNSCC5_p5_P5_C09	M:cDC
HNSCC5_p5_P5_C10	M:Mast
HNSCC5_p5_P5_A12	CD34
HNSCC5_p5_P5_H10	L:T:CD4:TRM
HNSCC5_p5_P5_D01	M:Mast
HNSCC5_p5_P5_D09	M:Mast
HNSCC5_p5_P5_A06	M:Mast
HNSCC5_p5_P5_G02	M:Mono:mDC
HNSCC5_p5_P5_F06	L:T:CD4:TRM
HNSCC5_p5_P5_H09	M:Mono:mDC
HNSCC5_p5_P5_D08	L:B
HNSCC5_p5_P5_C06	L:T:CD4:Treg
HNSCC5_p5_P5_E03	L:T:CD4:Treg
HNSCC5_p5_P5_B08	M:Mast
HNSCC5_p5_P5_G08	L:T:CD4:TRM
HNSCC5_p5_P5_C02	M:Mast
HNSCC5_p5_P5_E12	L:B
HNSCC5_p5_P5_A08	L:T:CD4:Treg
HNSCC5_p5_P5_D05	CD34
HNSCC5_p5_P5_D03	M:Mast
HNSCC5_p5_P5_G04	M:Mast
HNSCC5_p7_HNSCC5_P7_E10	L:T:CD4:Treg
HNSCC5_p7_HNSCC5_P7_D04	M:cDC
HNSCC5_p7_HNSCC5_P7_B09	M:cDC
HNSCC5_p7_HNSCC5_P7_A01	M:cDC
HNSCC5_p7_HNSCC5_P7_F07	CD34
HNSCC5_p7_HNSCC5_P7_D03	M:Mast
HNSCC5_p7_HNSCC5_P7_E06	CD34
HNSCC5_p7_HNSCC5_P7_F06	L:T:CD4:Treg
HNSCC5_p7_HNSCC5_P7_A02	M:cDC
